"ID","Canonical_ID"
"UCD___CMN 144",1034
"UCD___CMN 145",1035
"UCD___CMN 146",1036
"UCD___CMN 147",1037
"UCD___CMN 147V",1038
"UCD___CMN 148",1039
"UCD___CMN 149",1040
"UCD___CMN 150V",1041
"UCD___CMN 151",1042
"UCD___CMN 152V",1043
"UCD___CMN 161",1044
"UCD___CMN 165",1045
"UCD___CMN 170",1046
"UCD___CMN 170V",1047
"UCD___CMN 172",1048
"UCD___CMN 172V",1049
"UCD___CMN 174",1050
"UCD___CMN 176",1051
"UCD___CMN 176V",1052
"UCD___CMN 178",1053
"UCD___CMN 180",1054
"UCD___CMN 189A",1055
"UCD___CMN 189B",1056
"UCD___CMN 189C",1057
"UCD___CMN 189D",1058
"UCD___CMN 189E",1059
"UCD___CMN 194H",1060
"UCD___CRD 001",1061
"UCD___CRD 020",1062
"UCD___CRD 118",1063
"UCD___CRD 140",1064
"UCD___CRD 141",1065
"UCD___CRD 142",1066
"UCD___CRD 147",1067
"UCD___CRD 149",1068
"UCD___CRD 150",1069
"UCD___CRD 151",1070
"UCD___CRD 152",1071
"UCD___CRD 153A",1072
"UCD___CRD 153B",1073
"UCD___CRD 153C",1074
"UCD___CRD 154",1075
"UCD___CRD 156",1076
"UCD___CRD 157",1077
"UCD___CRD 158",1078
"UCD___CRD 162",1079
"UCD___CRD 164",1080
"UCD___CRD 171",1081
"UCD___CRD 172",1082
"UCD___CRD 176",1083
"UCD___CRD 180",1084
"UCD___CRD 194HA",1085
"UCD___CRD 194HB",1086
"UCD___COM 001",1087
"UCD___COM 002",1088
"UCD___COM 003",1089
"UCD___COM 004",1090
"UCD___COM 005",1091
"UCD___COM 006",1092
"UCD___COM 007",1093
"UCD___COM 007V",1094
"UCD___COM 008",1095
"UCD___COM 009",1096
"UCD___COM 011",1097
"UCD___COM 012",1098
"UCD___COM 013",1099
"UCD___COM 014",1100
"UCD___COM 020",1101
"UCD___COM 022",1102
"UCD___COM 024",1103
"UCD___COM 025",1104
"UCD___COM 053A",1105
"UCD___COM 053B",1106
"UCD___COM 053C",1107
"UCD___COM 100",1108
"UCD___COM 110",1109
"UCD___COM 112",1110
"UCD___COM 120",1111
"UCD___COM 135",1112
"UCD___COM 138",1113
"UCD___COM 139",1114
"UCD___COM 140",1115
"UCD___COM 141",1116
"UCD___COM 142",1117
"UCD___COM 144",1118
"UCD___COM 145",1119
"UCD___COM 146",1120
"UCD___COM 147",1121
"UCD___COM 148",1122
"UCD___COM 151",1123
"UCD___COM 152",1124
"UCD___COM 152S",1125
"UCD___COM 153",1126
"UCD___COM 154",52
"UCD___COM 155",1127
"UCD___COM 156",1128
"UCD___COM 157",1129
"UCD___COM 158",1130
"UCD___COM 159",1131
"UCD___COM 160A",1132
"UCD___COM 160B",1133
"UCD___COM 161A",1134
"UCD___COM 161B",1135
"UCD___COM 162",1136
"UCD___COM 163",1137
"UCD___COM 164A",1138
"UCD___COM 164B",1139
"UCD___COM 164C",1140
"UCD___COM 164D",1141
"UCD___COM 165",1142
"UCD___COM 165S",1143
"UCD___COM 166",1144
"UCD___COM 166A",1145
"UCD___COM 166B",1146
"UCD___COM 167",1147
"UCD___COM 168A",1148
"UCD___COM 168B",1149
"UCD___COM 169",1150
"UCD___COM 170",1151
"UCD___COM 171",1152
"UCD___COM 172",349
"UCD___COM 173",1153
"UCD___COM 175",1154
"UCD___COM 180",1155
"UCD___COM 180S",1156
"UCD___COM 195",1157
"UCD___ECS 011",1158
"UCD___ECS 012",843
"UCD___ECS 017",1159
"UCD___ECS 020",1160
"UCD___ECS 032A",1161
"UCD___ECS 032AV",1162
"UCD___ECS 032B",1163
"UCD___ECS 032C",1164
"UCD___ECS 034",1165
"UCD___ECS 036A",1166
"UCD___ECS 036B",1167
"UCD___ECS 036C",1168
"UCD___ECS 050",1169
"UCD___ECS 088",1170
"UCD___ECS 111",1171
"UCD___ECS 113",1172
"UCD___ECS 115",1173
"UCD___ECS 116",1174
"UCD___ECS 117",1175
"UCD___ECS 119",1176
"UCD___ECS 120",1177
"UCD___ECS 122A",1178
"UCD___ECS 122B",1179
"UCD___ECS 124",1180
"UCD___ECS 127",1181
"UCD___ECS 129",1182
"UCD___ECS 130",1183
"UCD___ECS 132",1184
"UCD___ECS 140A",1185
"UCD___ECS 140B",1186
"UCD___ECS 142",1187
"UCD___ECS 145",1188
"UCD___ECS 150",1189
"UCD___ECS 152A",1190
"UCD___ECS 152B",1191
"UCD___ECS 152C",1192
"UCD___ECS 153",1193
"UCD___ECS 153A",1194
"UCD___ECS 153B",1195
"UCD___ECS 153C",1196
"UCD___ECS 154A",1197
"UCD___ECS 154B",1198
"UCD___ECS 158",1199
"UCD___ECS 160",1200
"UCD___ECS 161",1201
"UCD___ECS 162",1202
"UCD___ECS 163",1203
"UCD___ECS 164",1204
"UCD___ECS 165A",1205
"UCD___ECS 165B",1206
"UCD___ECS 166",1207
"UCD___ECS 170",1208
"UCD___ECS 171",1209
"UCD___ECS 172",1210
"UCD___ECS 173",1211
"UCD___ECS 174",1212
"UCD___ECS 175",1213
"UCD___ECS 177",1214
"UCD___ECS 178",1215
"UCD___ECS 179",1216
"UCD___ECS 188",1217
"UCD___ECS 191",1218
"UCD___ECS 193A",1219
"UCD___ECS 193B",1220
"UCD___CNS 100",1221
"UCD___CRI 101",1116
"UCD___DSC 194HA",1222
"UCD___DSC 194HB",1223
"UCD___DES 001",1224
"UCD___DES 014",1225
"UCD___DES 015",1226
"UCD___DES 016",1227
"UCD___DES 021",1228
"UCD___DES 040A",1229
"UCD___DES 040B",1230
"UCD___DES 040C",1231
"UCD___DES 040D",1232
"UCD___DES 040E",1233
"UCD___DES 050",1234
"UCD___DES 051",1235
"UCD___DES 070",1236
"UCD___DES 077",1237
"UCD___DES 107",1238
"UCD___DES 111",1239
"UCD___DES 112",1240
"UCD___DES 113",1241
"UCD___DES 115",1242
"UCD___DES 116",1243
"UCD___DES 117",1244
"UCD___DES 126",1245
"UCD___DES 127A",1246
"UCD___DES 127B",1247
"UCD___DES 128A",1248
"UCD___DES 128B",1249
"UCD___DES 131",1250
"UCD___DES 132A",1251
"UCD___DES 134A",1252
"UCD___DES 134B",1253
"UCD___DES 135A",1254
"UCD___DES 135B",1255
"UCD___DES 136A",1256
"UCD___DES 136B",1257
"UCD___DES 137A",1258
"UCD___DES 137B",1259
"UCD___DES 138",1260
"UCD___DES 141",1261
"UCD___DES 142A",1262
"UCD___DES 142B",1263
"UCD___DES 143",1264
"UCD___DES 144",1265
"UCD___DES 145",1266
"UCD___DES 146",1267
"UCD___DES 148",1268
"UCD___DES 148V",1269
"UCD___DES 149",1270
"UCD___DES 150",1271
"UCD___DES 151",1272
"UCD___DES 154",1273
"UCD___DES 155A",1274
"UCD___DES 156",1275
"UCD___DES 157A",1276
"UCD___DES 157B",1277
"UCD___DES 158",1278
"UCD___DES 159",1279
"UCD___DES 160",1280
"UCD___DES 161",1281
"UCD___DES 165",1282
"UCD___DES 166",1283
"UCD___DES 167",1284
"UCD___DES 168",1285
"UCD___DES 169",1286
"UCD___DES 170",1287
"UCD___DES 171",1288
"UCD___DES 175",1289
"UCD___DES 177",1290
"UCD___DES 178",1291
"UCD___DES 179",1292
"UCD___DES 180A",1293
"UCD___DES 180B",1294
"UCD___DES 185",1295
"UCD___DES 186",1296
"UCD___DES 187",1297
"UCD___DES 191A",1298
"UCD___DES 191B",1299
"UCD___DES 191C",1300
"UCD___DES 191D",1301
"UCD___DES 194HA",1302
"UCD___DES 194HB",1303
"UCD___DRA 001",1304
"UCD___DRA 001S",1305
"UCD___DRA 002",1306
"UCD___DRA 005",1307
"UCD___DRA 010",1308
"UCD___DRA 014",1309
"UCD___DRA 020",1310
"UCD___DRA 021A",1311
"UCD___DRA 024",1312
"UCD___DRA 028",1313
"UCD___DRA 055",1314
"UCD___DRA 056A",1315
"UCD___DRA 056B",1316
"UCD___DRA 056C",1317
"UCD___DRA 111",1318
"UCD___DRA 111S",1319
"UCD___DRA 114",1320
"UCD___DRA 115",1321
"UCD___DRA 116",893
"UCD___DRA 120",1322
"UCD___DRA 121A",1323
"UCD___DRA 121B",1324
"UCD___DRA 121C",1325
"UCD___DRA 122A",1326
"UCD___DRA 122B",1327
"UCD___DRA 122C",1328
"UCD___DRA 124A",1329
"UCD___DRA 124B",1330
"UCD___DRA 124C",1331
"UCD___DRA 124D",1332
"UCD___DRA 124E",894
"UCD___DRA 125",1333
"UCD___DRA 126",1334
"UCD___DRA 126A",1335
"UCD___DRA 127A",1336
"UCD___DRA 127B",1337
"UCD___DRA 128",1338
"UCD___DRA 130",1339
"UCD___DRA 135",1340
"UCD___DRA 140A",1341
"UCD___DRA 140B",1342
"UCD___DRA 140C",1343
"UCD___DRA 141",1344
"UCD___DRA 142",1345
"UCD___DRA 144",1346
"UCD___DRA 144A",1347
"UCD___DRA 144B",1348
"UCD___DRA 144C",1349
"UCD___DRA 145",1350
"UCD___DRA 146A",1351
"UCD___DRA 146B",1352
"UCD___DRA 146C",1353
"UCD___DRA 150",1354
"UCD___DRA 151",1355
"UCD___DRA 151S",1356
"UCD___DRA 153",1357
"UCD___DRA 154",1358
"UCD___DRA 155",1359
"UCD___DRA 155A",53
"UCD___DRA 155B",1360
"UCD___DRA 156A",1361
"UCD___DRA 156B",1362
"UCD___DRA 156C",1363
"UCD___DRA 156D",1364
"UCD___DRA 158",1365
"UCD___DRA 159",1366
"UCD___DRA 159S",1367
"UCD___DRA 160A",1368
"UCD___DRA 160B",1369
"UCD___DRA 170",1370
"UCD___DRA 174",857
"UCD___DRA 175",1371
"UCD___DRA 185A",1372
"UCD___DRA 185B",1373
"UCD___DRA 194HA",1374
"UCD___DRA 194HB",1375
"UCD___EPS 164",1376
"UCD___EAS 088",1377
"UCD___EAS 113",1378
"UCD___EAS 190",1379
"UCD___EAS 196A",1380
"UCD___EAS 196B",1381
"UCD___ECN 001A",1382
"UCD___ECN 001AV",1383
"UCD___ECN 001AY",1384
"UCD___ECN 001B",1385
"UCD___ECN 001BV",1386
"UCD___ECN 100A",1387
"UCD___ECN 100AV",1388
"UCD___ECN 100B",1389
"UCD___ECN 101",1390
"UCD___ECN 102",1391
"UCD___ECN 103",1392
"UCD___ECN 106",1393
"UCD___ECN 106Y",1394
"UCD___ECN 107",994
"UCD___ECN 108",1395
"UCD___ECN 110A",1396
"UCD___ECN 110B",1397
"UCD___ECN 110BY",1398
"UCD___ECN 111A",1399
"UCD___ECN 111AV",1400
"UCD___ECN 111AY",1401
"UCD___ECN 111B",1402
"UCD___ECN 115A",97
"UCD___ECN 115B",98
"UCD___ECN 115BY",99
"UCD___ECN 116",1403
"UCD___ECN 117",1404
"UCD___ECN 121A",1405
"UCD___ECN 121B",1406
"UCD___ECN 122",1407
"UCD___ECN 125",1408
"UCD___ECN 130",1409
"UCD___ECN 130Y",1410
"UCD___ECN 131",1411
"UCD___ECN 131V",1412
"UCD___ECN 131Y",1413
"UCD___ECN 132",1414
"UCD___ECN 133Y",1415
"UCD___ECN 134",1416
"UCD___ECN 134Y",1417
"UCD___ECN 135",1418
"UCD___ECN 135Y",1419
"UCD___ECN 136",1420
"UCD___ECN 137",1421
"UCD___ECN 138",1422
"UCD___ECN 140",1423
"UCD___ECN 141",1424
"UCD___ECN 142",1425
"UCD___ECN 145",1426
"UCD___ECN 151A",1427
"UCD___ECN 151B",1428
"UCD___ECN 152",1429
"UCD___ECN 160A",1430
"UCD___ECN 160B",1431
"UCD___ECN 162",1432
"UCD___ECN 164",1433
"UCD___ECN 167",1434
"UCD___ECN 171",1435
"UCD___ECN 190",1436
"UCD___ECN 194HA",1437
"UCD___ECN 194HB",1438
"UCD___EDU 001",1439
"UCD___EDU 050",1440
"UCD___EDU 100",1441
"UCD___EDU 110",1442
"UCD___EDU 114",1443
"UCD___EDU 119",1444
"UCD___EDU 120",1445
"UCD___EDU 121",1446
"UCD___EDU 122",1447
"UCD___EDU 130",1448
"UCD___EDU 142",1449
"UCD___EDU 150",1450
"UCD___EDU 151",1451
"UCD___EDU 152",1452
"UCD___EDU 154",1453
"UCD___EDU 155",1454
"UCD___EDU 173",1455
"UCD___EDU 183",1456
"UCD___EDU 185",1457
"UCD___EAP 001",1458
"UCD___EEC 007",1459
"UCD___EEC 010",1460
"UCD___EEC 018",1461
"UCD___EEC 100",1462
"UCD___EEC 110A",1463
"UCD___EEC 110B",1464
"UCD___EEC 111",1465
"UCD___EEC 112",1466
"UCD___EEC 113",1467
"UCD___EEC 116",1468
"UCD___EEC 118",1469
"UCD___EEC 119A",1470
"UCD___EEC 119B",1471
"UCD___EEC 130A",1472
"UCD___EEC 130B",1473
"UCD___EEC 132A",1474
"UCD___EEC 132B",1475
"UCD___EEC 132C",1476
"UCD___EEC 133",1477
"UCD___EEC 134A",1478
"UCD___EEC 134B",1479
"UCD___EEC 135",1480
"UCD___EEC 136A",1481
"UCD___EEC 136B",1482
"UCD___EEC 140A",1483
"UCD___EEC 140AV",1484
"UCD___EEC 140B",1485
"UCD___EEC 145",1486
"UCD___EEC 146A",1487
"UCD___EEC 146B",1488
"UCD___EEC 150",1489
"UCD___EEC 151",1490
"UCD___EEC 152",1491
"UCD___EEC 157A",1492
"UCD___EEC 157AV",1493
"UCD___EEC 157B",1494
"UCD___EEC 157BY",1495
"UCD___EEC 160",1496
"UCD___EEC 161",1497
"UCD___EEC 165",1498
"UCD___EEC 170",1499
"UCD___EEC 171",1500
"UCD___EEC 172",1501
"UCD___EEC 173A",1190
"UCD___EEC 173B",1192
"UCD___EEC 174AY",1502
"UCD___EEC 174BY",1503
"UCD___EEC 175A",1504
"UCD___EEC 175B",1505
"UCD___EEC 179",1506
"UCD___EEC 180",1507
"UCD___EEC 181A",1508
"UCD___EEC 181B",1509
"UCD___EEC 183",1510
"UCD___EEC 193A",1511
"UCD___EEC 193B",1512
"UCD___EEC 195A",1513
"UCD___EEC 195B",1514
"UCD___ENG 003",1515
"UCD___ENG 003Y",1516
"UCD___ENG 004",1517
"UCD___ENG 006",1518
"UCD___ENG 008",1519
"UCD___ENG 010",1520
"UCD___ENG 017",1521
"UCD___ENG 017V",1522
"UCD___ENG 020",1523
"UCD___ENG 035",1524
"UCD___ENG 045",1525
"UCD___ENG 045Y",1526
"UCD___ENG 100",1527
"UCD___ENG 102",1528
"UCD___ENG 103",1529
"UCD___ENG 104",1530
"UCD___ENG 104V",1531
"UCD___ENG 105",1532
"UCD___ENG 106",1533
"UCD___ENG 108",1534
"UCD___ENG 111",1535
"UCD___ENG 121",1536
"UCD___ENG 122",1537
"UCD___ENG 160",1538
"UCD___ENG 180",1539
"UCD___ENG 188",1540
"UCD___ENG 190",1541
"UCD___ENL 003",1542
"UCD___ENL 003V",1543
"UCD___ENL 005F",1544
"UCD___ENL 005NF",1545
"UCD___ENL 005P",1546
"UCD___ENL 010A",1547
"UCD___ENL 010B",1548
"UCD___ENL 010C",1549
"UCD___ENL 040",1550
"UCD___ENL 041",1551
"UCD___ENL 042",1552
"UCD___ENL 043",1553
"UCD___ENL 044",1554
"UCD___ENL 045",1555
"UCD___ENL 046",1556
"UCD___ENL 050",1557
"UCD___ENL 051",1558
"UCD___ENL 052",1559
"UCD___ENL 053",1560
"UCD___ENL 054",1561
"UCD___ENL 055",1562
"UCD___ENL 056",1563
"UCD___ENL 057",1564
"UCD___ENL 059",1565
"UCD___ENL 072",851
"UCD___ENL 100F",1566
"UCD___ENL 100FA",1567
"UCD___ENL 100NA",1568
"UCD___ENL 100NF",1569
"UCD___ENL 100P",1570
"UCD___ENL 100PA",1571
"UCD___ENL 105",1572
"UCD___ENL 106",1573
"UCD___ENL 107",1574
"UCD___ENL 110A",1575
"UCD___ENL 110B",1576
"UCD___ENL 111",1577
"UCD___ENL 113A",1578
"UCD___ENL 113B",1579
"UCD___ENL 115",1580
"UCD___ENL 117",1581
"UCD___ENL 120",1582
"UCD___ENL 122",1583
"UCD___ENL 123",1584
"UCD___ENL 125",1585
"UCD___ENL 126",1586
"UCD___ENL 130",1587
"UCD___ENL 133",1588
"UCD___ENL 137",1589
"UCD___ENL 138",1590
"UCD___ENL 139",1591
"UCD___ENL 140",1592
"UCD___ENL 141",1593
"UCD___ENL 142",1594
"UCD___ENL 143",1595
"UCD___ENL 144",1596
"UCD___ENL 145",1597
"UCD___ENL 146",1598
"UCD___ENL 147",1599
"UCD___ENL 149",1600
"UCD___ENL 150A",1601
"UCD___ENL 150B",1602
"UCD___ENL 153",1603
"UCD___ENL 154",1604
"UCD___ENL 155A",1605
"UCD___ENL 155B",1606
"UCD___ENL 155C",1607
"UCD___ENL 156",1608
"UCD___ENL 157",1609
"UCD___ENL 158A",1610
"UCD___ENL 158B",1611
"UCD___ENL 159",1612
"UCD___ENL 160",1613
"UCD___ENL 162",1614
"UCD___ENL 163",1615
"UCD___ENL 164",1616
"UCD___ENL 165",1617
"UCD___ENL 166",1618
"UCD___ENL 167",1619
"UCD___ENL 168",1620
"UCD___ENL 169",1621
"UCD___ENL 170",882
"UCD___ENL 171",883
"UCD___ENL 171A",1622
"UCD___ENL 171B",1623
"UCD___ENL 172",884
"UCD___ENL 173",1624
"UCD___ENL 174",1625
"UCD___ENL 177",1626
"UCD___ENL 178",1627
"UCD___ENL 179",1628
"UCD___ENL 180",1629
"UCD___ENL 181A",1630
"UCD___ENL 181B",1631
"UCD___ENL 182",1632
"UCD___ENL 183",1633
"UCD___ENL 184",1634
"UCD___ENL 185A",1635
"UCD___ENL 185B",1636
"UCD___ENL 185C",1637
"UCD___ENL 186",1638
"UCD___ENL 187A",1639
"UCD___ENL 188A",1640
"UCD___ENL 189",1641
"UCD___ENL 194H",1642
"UCD___ENL 195H",1643
"UCD___ENL 198S",1644
"UCD___ENT 001",1645
"UCD___ENT 002",1646
"UCD___ENT 010",1647
"UCD___ENT 100",1648
"UCD___ENT 101",1649
"UCD___ENT 102",1650
"UCD___ENT 103",1651
"UCD___ENT 104",1652
"UCD___ENT 105",1653
"UCD___ENT 107",1654
"UCD___ENT 108",1655
"UCD___ENT 109",1656
"UCD___ENT 110",1657
"UCD___ENT 111",1658
"UCD___ENT 117",1659
"UCD___ENT 119",1660
"UCD___ENT 120",1661
"UCD___ENT 123",1662
"UCD___ENT 135",1663
"UCD___ENT 153",1664
"UCD___ENT 153L",1665
"UCD___ENT 156",1666
"UCD___ENT 158",1667
"UCD___ENT 180A",1668
"UCD___ENT 180B",1669
"UCD___ENH 006",1670
"UCD___ENH 100",1671
"UCD___ENH 105",1672
"UCD___ENH 120",1673
"UCD___ENH 125",1674
"UCD___ENH 133",1675
"UCD___ENH 160",1676
"UCD___ESM 008",1677
"UCD___ESM 100",1678
"UCD___ESM 108",1679
"UCD___ESM 110",324
"UCD___ESM 118",586
"UCD___ESM 120",1680
"UCD___ESM 121",1681
"UCD___ESM 125",1682
"UCD___ESM 131",1683
"UCD___ESM 141",1684
"UCD___ESM 144",1685
"UCD___ESM 185",1686
"UCD___ESM 186",1687
"UCD___ESP 001",1688
"UCD___ESP 010",1689
"UCD___ESP 100",1690
"UCD___ESP 101",249
"UCD___ESP 104",1691
"UCD___ESP 106",1692
"UCD___ESP 110",1693
"UCD___ESP 116N",1694
"UCD___ESP 121",1695
"UCD___ESP 123",1696
"UCD___ESP 124",1697
"UCD___ESP 127",1698
"UCD___ESP 150A",1699
"UCD___ESP 150B",1700
"UCD___ESP 150C",1701
"UCD___ESP 151",1702
"UCD___ESP 151L",1703
"UCD___ESP 152",1704
"UCD___ESP 155",1705
"UCD___ESP 155L",1706
"UCD___ESP 160",1707
"UCD___ESP 161",1708
"UCD___ESP 162",1709
"UCD___ESP 163",927
"UCD___ESP 165",1710
"UCD___ESP 166",1711
"UCD___ESP 167",1712
"UCD___ESP 168A",1713
"UCD___ESP 168B",1714
"UCD___ESP 169",1715
"UCD___ESP 170",1716
"UCD___ESP 171",1717
"UCD___ESP 172",1718
"UCD___ESP 173",1719
"UCD___ESP 174",1720
"UCD___ESP 175",128
"UCD___ESP 176",1721
"UCD___ESP 178",1722
"UCD___ESP 179",1723
"UCD___ETX 010",1724
"UCD___ETX 020",1725
"UCD___ETX 030",1726
"UCD___ETX 040",1727
"UCD___ETX 101",1728
"UCD___ETX 102A",1729
"UCD___ETX 102B",1730
"UCD___ETX 103A",1731
"UCD___ETX 103B",1732
"UCD___ETX 104",1733
"UCD___ETX 111",1734
"UCD___ETX 120",1735
"UCD___ETX 127",1736
"UCD___ETX 128",1737
"UCD___ETX 130",1738
"UCD___ETX 131",1739
"UCD___ETX 135",1740
"UCD___ETX 138",1741
"UCD___ETX 140",1742
"UCD___ETX 146",1743
"UCD___ETX 150",1744
"UCD___ETX 180",1745
"UCD___ETX 194HA",1746
"UCD___ETX 194HB",1747
"UCD___ETX 194HC",1748
"UCD___EVE 002",1646
"UCD___EVE 010",1749
"UCD___EVE 011",1750
"UCD___EVE 012",1751
"UCD___EVE 013",1752
"UCD___EVE 016",1753
"UCD___EVE 017",1754
"UCD___EVE 020",1755
"UCD___EVE 100",1756
"UCD___EVE 101",1757
"UCD___EVE 102",1758
"UCD___EVE 103",1759
"UCD___EVE 104",1691
"UCD___EVE 105",1760
"UCD___EVE 106",1761
"UCD___EVE 107",1762
"UCD___EVE 109",1763
"UCD___EVE 110",1764
"UCD___EVE 112",1765
"UCD___EVE 113",1766
"UCD___EVE 114",1767
"UCD___EVE 115",1768
"UCD___EVE 117",1769
"UCD___EVE 119",1770
"UCD___EVE 120",1771
"UCD___EVE 125",1772
"UCD___EVE 127",1773
"UCD___EVE 131",1774
"UCD___EVE 138",1775
"UCD___EVE 140",1776
"UCD___EVE 141",1777
"UCD___EVE 147",1778
"UCD___EVE 149",1779
"UCD___EVE 150",1780
"UCD___EVE 161",1781
"UCD___EVE 175",1782
"UCD___EVE 180A",1668
"UCD___EVE 180B",1669
"UCD___EVE 181",1783
"UCD___EXB 101",1784
"UCD___EXB 102",1785
"UCD___EXB 106",637
"UCD___EXB 106L",638
"UCD___EXB 110",1786
"UCD___EXB 112",1787
"UCD___EXB 115",1788
"UCD___EXB 116",1789
"UCD___EXB 117",1790
"UCD___EXB 121",1791
"UCD___EXB 122",1792
"UCD___EXB 124",1793
"UCD___EXB 125",1794
"UCD___EXB 179",1795
"UCD___EXB 189",1796
"UCD___FPS 100",1797
"UCD___FPS 110",1798
"UCD___FPS 150",1799
"UCD___FPS 161",1800
"UCD___FMS 045",1801
"UCD___FMS 090X",1802
"UCD___FMS 120",1803
"UCD___FMS 121",1804
"UCD___FMS 121S",1805
"UCD___FMS 127",1806
"UCD___FMS 129",1807
"UCD___FMS 142",1808
"UCD___FMS 176A",1809
"UCD___FMS 176B",1810
"UCD___FMS 190X",1811
"UCD___FST 001",1812
"UCD___FST 003",1813
"UCD___FST 003V",1814
"UCD___FST 010",1815
"UCD___FST 050",1816
"UCD___FST 055",146
"UCD___FST 100A",1817
"UCD___FST 100B",1818
"UCD___FST 100C",1819
"UCD___FST 101A",1820
"UCD___FST 101B",1821
"UCD___FST 102A",1822
"UCD___FST 102B",1823
"UCD___FST 103",1824
"UCD___FST 104",1825
"UCD___FST 104L",1826
"UCD___FST 106",1827
"UCD___FST 107",1828
"UCD___FST 109",1829
"UCD___FST 110",1830
"UCD___FST 113",1831
"UCD___FST 114",1832
"UCD___FST 117",1833
"UCD___FST 119",1834
"UCD___FST 123",1835
"UCD___FST 127",1836
"UCD___FST 128",1737
"UCD___FST 131",1837
"UCD___FST 159",1838
"UCD___FST 160",1839
"UCD___FSM 120",1840
"UCD___FSM 122",1841
"UCD___FRE 001",1842
"UCD___FRE 001A",1843
"UCD___FRE 001Y",1844
"UCD___FRE 002",1845
"UCD___FRE 002Y",1846
"UCD___FRE 003",1847
"UCD___FRE 003Y",1848
"UCD___FRE 021",1849
"UCD___FRE 021Y",1850
"UCD___FRE 022",1851
"UCD___FRE 022Y",1852
"UCD___FRE 023",1853
"UCD___FRE 023Y",1854
"UCD___FRE 050",1855
"UCD___FRE 051",1856
"UCD___FRE 052",1857
"UCD___FRE 053",1858
"UCD___FRE 100",1859
"UCD___FRE 101",1860
"UCD___FRE 102",1861
"UCD___FRE 103",1862
"UCD___FRE 104",1863
"UCD___FRE 105",1864
"UCD___FRE 107",1865
"UCD___FRE 107A",1866
"UCD___FRE 107B",1867
"UCD___FRE 108",1868
"UCD___FRE 109",1869
"UCD___FRE 110",1870
"UCD___FRE 115",1871
"UCD___FRE 116",1872
"UCD___FRE 117A",1873
"UCD___FRE 117B",1874
"UCD___FRE 118A",1875
"UCD___FRE 118B",1876
"UCD___FRE 119A",1877
"UCD___FRE 119B",1878
"UCD___FRE 119C",1879
"UCD___FRE 120",1880
"UCD___FRE 121",1881
"UCD___FRE 122",1882
"UCD___FRE 124",1883
"UCD___FRE 125",1884
"UCD___FRE 127",1885
"UCD___FRE 128",1886
"UCD___FRE 130",1887
"UCD___FRE 133",1888
"UCD___FRE 140",1889
"UCD___FRE 141",1890
"UCD___FRE 160",1891
"UCD___FRE 161",1892
"UCD___FRE 162",1893
"UCD___FRE 194H",1894
"UCD___FRE 195H",1895
"UCD___GSW 050",1896
"UCD___GSW 070",1897
"UCD___GSW 080",1898
"UCD___GSW 102",1899
"UCD___GSW 103",1900
"UCD___GSW 139",159
"UCD___GSW 148",1901
"UCD___GSW 176",1902
"UCD___GSW 179",1903
"UCD___GSW 185",1904
"UCD___GSW 190",1905
"UCD___GSW 194HA",1906
"UCD___GSW 194HB",1907
"UCD___GEL 001",1908
"UCD___GEL 002",1909
"UCD___GEL 003",1910
"UCD___GEL 004",1911
"UCD___GEL 010",1912
"UCD___GEL 016",1913
"UCD___GEL 016V",1914
"UCD___GEL 018",1915
"UCD___GEL 018V",1916
"UCD___GEL 025",1917
"UCD___GEL 025V",1918
"UCD___GEL 028",1919
"UCD___GEL 030",1920
"UCD___GEL 032",1921
"UCD___GEL 035",1922
"UCD___GEL 036",1923
"UCD___GEL 050",1924
"UCD___GEL 053",1925
"UCD___GEL 055",1926
"UCD___GEL 056",1927
"UCD___GEL 060",1928
"UCD___GEL 101",1929
"UCD___GEL 103",1930
"UCD___GEL 105",1931
"UCD___GEL 106",1932
"UCD___GEL 107",1933
"UCD___GEL 108",1934
"UCD___GEL 109",1935
"UCD___GEL 110A",1936
"UCD___GEL 110B",1937
"UCD___GEL 110C",1938
"UCD___GEL 116N",1694
"UCD___GEL 120",1939
"UCD___GEL 130",1940
"UCD___GEL 131",1941
"UCD___GEL 132",1942
"UCD___GEL 133",1943
"UCD___GEL 134",1944
"UCD___GEL 136",1945
"UCD___GEL 138",1946
"UCD___GEL 139",1947
"UCD___GEL 140",1948
"UCD___GEL 141",1949
"UCD___GEL 142",1950
"UCD___GEL 143",1951
"UCD___GEL 144",1952
"UCD___GEL 145",1953
"UCD___GEL 146",1954
"UCD___GEL 147",1955
"UCD___GEL 148",1956
"UCD___GEL 149",1957
"UCD___GEL 150A",1699
"UCD___GEL 150B",1700
"UCD___GEL 150C",1701
"UCD___GEL 152",1958
"UCD___GEL 156",1959
"UCD___GEL 160",1960
"UCD___GEL 161",1961
"UCD___GEL 162",1962
"UCD___GEL 163",1963
"UCD___GEL 175",1964
"UCD___GEL 183",1456
"UCD___GEL 194A",1965
"UCD___GEL 194B",1966
"UCD___GEL 194HA",1967
"UCD___GEL 194HB",1968
"UCD___GER 001",1969
"UCD___GER 001A",1970
"UCD___GER 002",1971
"UCD___GER 003",1972
"UCD___GER 010",1973
"UCD___GER 011",1097
"UCD___GER 020",1974
"UCD___GER 021",1975
"UCD___GER 022",1976
"UCD___GER 040",1977
"UCD___GER 041",1978
"UCD___GER 045",1801
"UCD___GER 048",1979
"UCD___GER 101A",1980
"UCD___GER 101B",1981
"UCD___GER 103",1982
